areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021-10-16,45_49,3956453.0,3043996.0,1263.0,3181252.0,566.0,3043996.0,1263.0,141077.0,7624.0,80.4,76.9,3.6,76.9
E92000001,England,nation,2021-10-16,50_54,4247326.0,3518119.0,846.0,3629866.0,395.0,3518119.0,846.0,225801.0,13145.0,85.5,82.8,5.3,82.8
E92000001,England,nation,2021-10-16,55_59,4172563.0,3582759.0,607.0,3679301.0,263.0,3582759.0,607.0,260390.0,15991.0,88.2,85.9,6.2,85.9
E92000001,England,nation,2021-10-16,60_64,3623377.0,3184390.0,383.0,3261209.0,204.0,3184390.0,383.0,237979.0,16394.0,90.0,87.9,6.6,87.9
E92000001,England,nation,2021-10-16,65_69,2989867.0,2703184.0,234.0,2741265.0,102.0,2703184.0,234.0,199491.0,19780.0,91.7,90.4,6.7,90.4
E92000001,England,nation,2021-10-16,70_74,2768721.0,2573730.0,136.0,2597282.0,84.0,2573730.0,136.0,342859.0,45733.0,93.8,93.0,12.4,93.0
E92000001,England,nation,2021-10-16,75_79,2348158.0,2223158.0,151.0,2239304.0,65.0,2223158.0,151.0,603481.0,72952.0,95.4,94.7,25.7,94.7
E92000001,England,nation,2021-10-16,80_84,1477960.0,1400488.0,184.0,1411648.0,45.0,1400488.0,184.0,683175.0,48205.0,95.5,94.8,46.2,94.8
E92000001,England,nation,2021-10-16,85_89,926733.0,877790.0,142.0,886161.0,26.0,877790.0,142.0,455449.0,26388.0,95.6,94.7,49.1,94.7
E92000001,England,nation,2021-10-16,90+,536833.0,498948.0,106.0,505215.0,13.0,498948.0,106.0,221910.0,12321.0,94.1,92.9,41.3,92.9
E92000001,England,nation,2021-10-15,05_11,5083290.0,79.0,0.0,150.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-15,12_15,2941717.0,2509.0,86.0,350638.0,24275.0,2509.0,86.0,8.0,0.0,11.9,0.1,0.0,0.1
E92000001,England,nation,2021-10-15,16_17,1391611.0,44845.0,472.0,531578.0,7895.0,44845.0,472.0,303.0,19.0,38.2,3.2,0.0,3.2
E92000001,England,nation,2021-10-15,18_24,5309911.0,2649725.0,8586.0,3419325.0,3582.0,2649725.0,8586.0,32853.0,2123.0,64.4,49.9,0.6,49.9
E92000001,England,nation,2021-10-15,25_29,4560633.0,2500518.0,4500.0,2872666.0,2043.0,2500518.0,4500.0,62777.0,3871.0,63.0,54.8,1.4,54.8
E92000001,England,nation,2021-10-15,30_34,4892415.0,2865290.0,3954.0,3203513.0,1890.0,2865290.0,3954.0,82445.0,4908.0,65.5,58.6,1.7,58.6
E92000001,England,nation,2021-10-15,35_39,4681803.0,2994011.0,2879.0,3255683.0,1380.0,2994011.0,2879.0,94716.0,5543.0,69.5,63.9,2.0,63.9
E92000001,England,nation,2021-10-15,40_44,4342029.0,3063464.0,1683.0,3255287.0,793.0,3063464.0,1683.0,112549.0,6480.0,75.0,70.6,2.6,70.6
E92000001,England,nation,2021-10-15,45_49,3956453.0,3042733.0,1084.0,3180686.0,503.0,3042733.0,1084.0,133453.0,7501.0,80.4,76.9,3.4,76.9
E92000001,England,nation,2021-10-15,50_54,4247326.0,3517273.0,745.0,3629471.0,394.0,3517273.0,745.0,212656.0,10966.0,85.5,82.8,5.0,82.8
E92000001,England,nation,2021-10-15,55_59,4172563.0,3582152.0,518.0,3679038.0,281.0,3582152.0,518.0,244399.0,12794.0,88.2,85.9,5.9,85.9
E92000001,England,nation,2021-10-15,60_64,3623377.0,3184007.0,381.0,3261005.0,176.0,3184007.0,381.0,221585.0,12015.0,90.0,87.9,6.1,87.9
E92000001,England,nation,2021-10-15,65_69,2989867.0,2702950.0,195.0,2741163.0,103.0,2702950.0,195.0,179711.0,12316.0,91.7,90.4,6.0,90.4
E92000001,England,nation,2021-10-15,70_74,2768721.0,2573594.0,146.0,2597198.0,77.0,2573594.0,146.0,297126.0,26662.0,93.8,93.0,10.7,93.0
E92000001,England,nation,2021-10-15,75_79,2348158.0,2223007.0,137.0,2239239.0,52.0,2223007.0,137.0,530529.0,41343.0,95.4,94.7,22.6,94.7
E92000001,England,nation,2021-10-15,80_84,1477960.0,1400304.0,158.0,1411603.0,45.0,1400304.0,158.0,634970.0,27431.0,95.5,94.7,43.0,94.7
E92000001,England,nation,2021-10-15,85_89,926733.0,877648.0,144.0,886135.0,28.0,877648.0,144.0,429061.0,16507.0,95.6,94.7,46.3,94.7
E92000001,England,nation,2021-10-15,90+,536833.0,498842.0,121.0,505202.0,14.0,498842.0,121.0,209589.0,9112.0,94.1,92.9,39.0,92.9
E92000001,England,nation,2021-10-14,05_11,5083290.0,79.0,0.0,147.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-14,12_15,2941717.0,2423.0,93.0,326363.0,26824.0,2423.0,93.0,8.0,0.0,11.1,0.1,0.0,0.1
E92000001,England,nation,2021-10-14,16_17,1391611.0,44373.0,357.0,523683.0,7881.0,44373.0,357.0,284.0,22.0,37.6,3.2,0.0,3.2
E92000001,England,nation,2021-10-14,18_24,5309911.0,2641139.0,7874.0,3415743.0,3379.0,2641139.0,7874.0,30730.0,2203.0,64.3,49.7,0.6,49.7
E92000001,England,nation,2021-10-14,25_29,4560633.0,2496018.0,3973.0,2870623.0,1840.0,2496018.0,3973.0,58906.0,3957.0,62.9,54.7,1.3,54.7
E92000001,England,nation,2021-10-14,30_34,4892415.0,2861336.0,3453.0,3201623.0,1806.0,2861336.0,3453.0,77537.0,4897.0,65.4,58.5,1.6,58.5
E92000001,England,nation,2021-10-14,35_39,4681803.0,2991132.0,2471.0,3254303.0,1271.0,2991132.0,2471.0,89173.0,5602.0,69.5,63.9,1.9,63.9
E92000001,England,nation,2021-10-14,40_44,4342029.0,3061781.0,1492.0,3254494.0,759.0,3061781.0,1492.0,106069.0,6647.0,75.0,70.5,2.4,70.5
E92000001,England,nation,2021-10-14,45_49,3956453.0,3041649.0,973.0,3180183.0,446.0,3041649.0,973.0,125952.0,7338.0,80.4,76.9,3.2,76.9
E92000001,England,nation,2021-10-14,50_54,4247326.0,3516528.0,678.0,3629077.0,315.0,3516528.0,678.0,201690.0,10850.0,85.4,82.8,4.7,82.8
E92000001,England,nation,2021-10-14,55_59,4172563.0,3581634.0,474.0,3678757.0,226.0,3581634.0,474.0,231605.0,13086.0,88.2,85.8,5.6,85.8
E92000001,England,nation,2021-10-14,60_64,3623377.0,3183626.0,357.0,3260829.0,171.0,3183626.0,357.0,209570.0,12642.0,90.0,87.9,5.8,87.9
E92000001,England,nation,2021-10-14,65_69,2989867.0,2702755.0,199.0,2741060.0,102.0,2702755.0,199.0,167395.0,13194.0,91.7,90.4,5.6,90.4
E92000001,England,nation,2021-10-14,70_74,2768721.0,2573448.0,167.0,2597121.0,72.0,2573448.0,167.0,270464.0,28365.0,93.8,92.9,9.8,92.9
E92000001,England,nation,2021-10-14,75_79,2348158.0,2222870.0,133.0,2239187.0,65.0,2222870.0,133.0,489186.0,45057.0,95.4,94.7,20.8,94.7
E92000001,England,nation,2021-10-14,80_84,1477960.0,1400146.0,196.0,1411558.0,53.0,1400146.0,196.0,607539.0,32982.0,95.5,94.7,41.1,94.7
E92000001,England,nation,2021-10-14,85_89,926733.0,877504.0,177.0,886107.0,32.0,877504.0,177.0,412554.0,20053.0,95.6,94.7,44.5,94.7
E92000001,England,nation,2021-10-14,90+,536833.0,498721.0,132.0,505188.0,22.0,498721.0,132.0,200477.0,11330.0,94.1,92.9,37.3,92.9
E92000001,England,nation,2021-10-13,05_11,5083290.0,79.0,0.0,146.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-13,12_15,2941717.0,2330.0,100.0,299539.0,26171.0,2330.0,100.0,8.0,1.0,10.2,0.1,0.0,0.1
E92000001,England,nation,2021-10-13,16_17,1391611.0,44016.0,357.0,515802.0,7305.0,44016.0,357.0,262.0,17.0,37.1,3.2,0.0,3.2
E92000001,England,nation,2021-10-13,18_24,5309911.0,2633265.0,8056.0,3412364.0,3507.0,2633265.0,8056.0,28527.0,2044.0,64.3,49.6,0.5,49.6
E92000001,England,nation,2021-10-13,25_29,4560633.0,2492045.0,4269.0,2868783.0,1939.0,2492045.0,4269.0,54949.0,3757.0,62.9,54.6,1.2,54.6
E92000001,England,nation,2021-10-13,30_34,4892415.0,2857883.0,3458.0,3199817.0,1733.0,2857883.0,3458.0,72640.0,4726.0,65.4,58.4,1.5,58.4
E92000001,England,nation,2021-10-13,35_39,4681803.0,2988661.0,2400.0,3253032.0,1273.0,2988661.0,2400.0,83571.0,5480.0,69.5,63.8,1.8,63.8
E92000001,England,nation,2021-10-13,40_44,4342029.0,3060289.0,1544.0,3253735.0,760.0,3060289.0,1544.0,99422.0,6161.0,74.9,70.5,2.3,70.5
E92000001,England,nation,2021-10-13,45_49,3956453.0,3040676.0,937.0,3179737.0,479.0,3040676.0,937.0,118614.0,7132.0,80.4,76.9,3.0,76.9
E92000001,England,nation,2021-10-13,50_54,4247326.0,3515850.0,663.0,3628762.0,332.0,3515850.0,663.0,190840.0,10003.0,85.4,82.8,4.5,82.8
E92000001,England,nation,2021-10-13,55_59,4172563.0,3581160.0,492.0,3678531.0,225.0,3581160.0,492.0,218519.0,11779.0,88.2,85.8,5.2,85.8
E92000001,England,nation,2021-10-13,60_64,3623377.0,3183269.0,324.0,3260658.0,159.0,3183269.0,324.0,196928.0,11322.0,90.0,87.9,5.4,87.9
E92000001,England,nation,2021-10-13,65_69,2989867.0,2702556.0,183.0,2740958.0,98.0,2702556.0,183.0,154201.0,11647.0,91.7,90.4,5.2,90.4
E92000001,England,nation,2021-10-13,70_74,2768721.0,2573281.0,113.0,2597049.0,69.0,2573281.0,113.0,242099.0,22120.0,93.8,92.9,8.7,92.9
E92000001,England,nation,2021-10-13,75_79,2348158.0,2222737.0,122.0,2239122.0,51.0,2222737.0,122.0,444129.0,36969.0,95.4,94.7,18.9,94.7
E92000001,England,nation,2021-10-13,80_84,1477960.0,1399950.0,149.0,1411505.0,52.0,1399950.0,149.0,574557.0,29959.0,95.5,94.7,38.9,94.7
E92000001,England,nation,2021-10-13,85_89,926733.0,877327.0,145.0,886075.0,25.0,877327.0,145.0,392501.0,19149.0,95.6,94.7,42.4,94.7
E92000001,England,nation,2021-10-13,90+,536833.0,498589.0,126.0,505166.0,13.0,498589.0,126.0,189147.0,11050.0,94.1,92.9,35.2,92.9
E92000001,England,nation,2021-10-12,05_11,5083290.0,79.0,0.0,145.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-12,12_15,2941717.0,2230.0,49.0,273368.0,26838.0,2230.0,49.0,7.0,0.0,9.3,0.1,0.0,0.1
E92000001,England,nation,2021-10-12,16_17,1391611.0,43659.0,278.0,508497.0,7354.0,43659.0,278.0,245.0,14.0,36.5,3.1,0.0,3.1
E92000001,England,nation,2021-10-12,18_24,5309911.0,2625209.0,7589.0,3408857.0,3157.0,2625209.0,7589.0,26483.0,1928.0,64.2,49.4,0.5,49.4
E92000001,England,nation,2021-10-12,25_29,4560633.0,2487776.0,4029.0,2866844.0,1948.0,2487776.0,4029.0,51192.0,3703.0,62.9,54.5,1.1,54.5
E92000001,England,nation,2021-10-12,30_34,4892415.0,2854425.0,3474.0,3198084.0,1751.0,2854425.0,3474.0,67914.0,4565.0,65.4,58.3,1.4,58.3
E92000001,England,nation,2021-10-12,35_39,4681803.0,2986261.0,2503.0,3251759.0,1257.0,2986261.0,2503.0,78091.0,5124.0,69.5,63.8,1.7,63.8
E92000001,England,nation,2021-10-12,40_44,4342029.0,3058745.0,1501.0,3252975.0,764.0,3058745.0,1501.0,93261.0,5950.0,74.9,70.4,2.1,70.4
E92000001,England,nation,2021-10-12,45_49,3956453.0,3039739.0,952.0,3179258.0,436.0,3039739.0,952.0,111482.0,6940.0,80.4,76.8,2.8,76.8
E92000001,England,nation,2021-10-12,50_54,4247326.0,3515187.0,627.0,3628430.0,351.0,3515187.0,627.0,180837.0,9636.0,85.4,82.8,4.3,82.8
E92000001,England,nation,2021-10-12,55_59,4172563.0,3580668.0,445.0,3678306.0,233.0,3580668.0,445.0,206740.0,11278.0,88.2,85.8,5.0,85.8
E92000001,England,nation,2021-10-12,60_64,3623377.0,3182945.0,304.0,3260499.0,142.0,3182945.0,304.0,185606.0,10682.0,90.0,87.8,5.1,87.8
E92000001,England,nation,2021-10-12,65_69,2989867.0,2702373.0,190.0,2740860.0,87.0,2702373.0,190.0,142554.0,9539.0,91.7,90.4,4.8,90.4
E92000001,England,nation,2021-10-12,70_74,2768721.0,2573168.0,120.0,2596980.0,53.0,2573168.0,120.0,219979.0,18058.0,93.8,92.9,7.9,92.9
E92000001,England,nation,2021-10-12,75_79,2348158.0,2222615.0,93.0,2239071.0,55.0,2222615.0,93.0,407160.0,32033.0,95.4,94.7,17.3,94.7
E92000001,England,nation,2021-10-12,80_84,1477960.0,1399801.0,164.0,1411453.0,36.0,1399801.0,164.0,544598.0,27854.0,95.5,94.7,36.8,94.7
E92000001,England,nation,2021-10-12,85_89,926733.0,877182.0,159.0,886050.0,23.0,877182.0,159.0,373352.0,18301.0,95.6,94.7,40.3,94.7
E92000001,England,nation,2021-10-12,90+,536833.0,498463.0,134.0,505153.0,18.0,498463.0,134.0,178097.0,10442.0,94.1,92.9,33.2,92.9
E92000001,England,nation,2021-10-11,05_11,5083290.0,79.0,0.0,145.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-11,12_15,2941717.0,2181.0,42.0,246530.0,22187.0,2181.0,42.0,7.0,0.0,8.4,0.1,0.0,0.1
E92000001,England,nation,2021-10-11,16_17,1391611.0,43381.0,261.0,501143.0,6391.0,43381.0,261.0,231.0,8.0,36.0,3.1,0.0,3.1
E92000001,England,nation,2021-10-11,18_24,5309911.0,2617620.0,7541.0,3405700.0,2988.0,2617620.0,7541.0,24555.0,1574.0,64.1,49.3,0.5,49.3
E92000001,England,nation,2021-10-11,25_29,4560633.0,2483747.0,4383.0,2864896.0,1751.0,2483747.0,4383.0,47489.0,3350.0,62.8,54.5,1.0,54.5
E92000001,England,nation,2021-10-11,30_34,4892415.0,2850951.0,3729.0,3196333.0,1569.0,2850951.0,3729.0,63349.0,4123.0,65.3,58.3,1.3,58.3
E92000001,England,nation,2021-10-11,35_39,4681803.0,2983758.0,2627.0,3250502.0,1089.0,2983758.0,2627.0,72967.0,4454.0,69.4,63.7,1.6,63.7
E92000001,England,nation,2021-10-11,40_44,4342029.0,3057244.0,1440.0,3252211.0,686.0,3057244.0,1440.0,87311.0,4906.0,74.9,70.4,2.0,70.4
E92000001,England,nation,2021-10-11,45_49,3956453.0,3038787.0,967.0,3178822.0,443.0,3038787.0,967.0,104542.0,5819.0,80.3,76.8,2.6,76.8
E92000001,England,nation,2021-10-11,50_54,4247326.0,3514560.0,636.0,3628079.0,319.0,3514560.0,636.0,171201.0,8314.0,85.4,82.7,4.0,82.7
E92000001,England,nation,2021-10-11,55_59,4172563.0,3580223.0,480.0,3678073.0,230.0,3580223.0,480.0,195462.0,9175.0,88.1,85.8,4.7,85.8
E92000001,England,nation,2021-10-11,60_64,3623377.0,3182641.0,275.0,3260357.0,132.0,3182641.0,275.0,174924.0,8424.0,90.0,87.8,4.8,87.8
E92000001,England,nation,2021-10-11,65_69,2989867.0,2702183.0,165.0,2740773.0,89.0,2702183.0,165.0,133015.0,6873.0,91.7,90.4,4.4,90.4
E92000001,England,nation,2021-10-11,70_74,2768721.0,2573048.0,86.0,2596927.0,64.0,2573048.0,86.0,201921.0,13084.0,93.8,92.9,7.3,92.9
E92000001,England,nation,2021-10-11,75_79,2348158.0,2222522.0,109.0,2239016.0,26.0,2222522.0,109.0,375127.0,22492.0,95.4,94.6,16.0,94.6
E92000001,England,nation,2021-10-11,80_84,1477960.0,1399637.0,110.0,1411417.0,26.0,1399637.0,110.0,516744.0,20128.0,95.5,94.7,35.0,94.7
E92000001,England,nation,2021-10-11,85_89,926733.0,877023.0,109.0,886027.0,20.0,877023.0,109.0,355051.0,13122.0,95.6,94.6,38.3,94.6
E92000001,England,nation,2021-10-11,90+,536833.0,498329.0,71.0,505135.0,13.0,498329.0,71.0,167655.0,7170.0,94.1,92.8,31.2,92.8
E92000001,England,nation,2021-10-10,05_11,5083290.0,79.0,2.0,143.0,0.0,79.0,2.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-10,12_15,2941717.0,2139.0,33.0,224343.0,646.0,2139.0,33.0,7.0,0.0,7.6,0.1,0.0,0.1
E92000001,England,nation,2021-10-10,16_17,1391611.0,43120.0,279.0,494752.0,2010.0,43120.0,279.0,223.0,17.0,35.6,3.1,0.0,3.1
E92000001,England,nation,2021-10-10,18_24,5309911.0,2610079.0,6893.0,3402712.0,2427.0,2610079.0,6893.0,22981.0,1006.0,64.1,49.2,0.4,49.2
E92000001,England,nation,2021-10-10,25_29,4560633.0,2479364.0,3162.0,2863145.0,1263.0,2479364.0,3162.0,44139.0,1547.0,62.8,54.4,1.0,54.4
E92000001,England,nation,2021-10-10,30_34,4892415.0,2847222.0,2606.0,3194764.0,1140.0,2847222.0,2606.0,59226.0,2015.0,65.3,58.2,1.2,58.2
E92000001,England,nation,2021-10-10,35_39,4681803.0,2981131.0,1769.0,3249413.0,822.0,2981131.0,1769.0,68513.0,2412.0,69.4,63.7,1.5,63.7
E92000001,England,nation,2021-10-10,40_44,4342029.0,3055804.0,1119.0,3251525.0,527.0,3055804.0,1119.0,82405.0,2998.0,74.9,70.4,1.9,70.4
E92000001,England,nation,2021-10-10,45_49,3956453.0,3037820.0,733.0,3178379.0,313.0,3037820.0,733.0,98723.0,3500.0,80.3,76.8,2.5,76.8
E92000001,England,nation,2021-10-10,50_54,4247326.0,3513924.0,455.0,3627760.0,234.0,3513924.0,455.0,162887.0,5835.0,85.4,82.7,3.8,82.7
E92000001,England,nation,2021-10-10,55_59,4172563.0,3579743.0,319.0,3677843.0,128.0,3579743.0,319.0,186287.0,6647.0,88.1,85.8,4.5,85.8
E92000001,England,nation,2021-10-10,60_64,3623377.0,3182366.0,194.0,3260225.0,92.0,3182366.0,194.0,166500.0,6252.0,90.0,87.8,4.6,87.8
E92000001,England,nation,2021-10-10,65_69,2989867.0,2702018.0,97.0,2740684.0,60.0,2702018.0,97.0,126142.0,5155.0,91.7,90.4,4.2,90.4
E92000001,England,nation,2021-10-10,70_74,2768721.0,2572962.0,64.0,2596863.0,31.0,2572962.0,64.0,188837.0,10240.0,93.8,92.9,6.8,92.9
E92000001,England,nation,2021-10-10,75_79,2348158.0,2222413.0,38.0,2238990.0,22.0,2222413.0,38.0,352635.0,18563.0,95.4,94.6,15.0,94.6
E92000001,England,nation,2021-10-10,80_84,1477960.0,1399527.0,67.0,1411391.0,14.0,1399527.0,67.0,496616.0,16565.0,95.5,94.7,33.6,94.7
E92000001,England,nation,2021-10-10,85_89,926733.0,876914.0,54.0,886007.0,11.0,876914.0,54.0,341929.0,10556.0,95.6,94.6,36.9,94.6
E92000001,England,nation,2021-10-10,90+,536833.0,498258.0,32.0,505122.0,1.0,498258.0,32.0,160485.0,4869.0,94.1,92.8,29.9,92.8
E92000001,England,nation,2021-10-09,05_11,5083290.0,77.0,0.0,143.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-09,12_15,2941717.0,2106.0,105.0,223697.0,1475.0,2106.0,105.0,7.0,0.0,7.6,0.1,0.0,0.1
E92000001,England,nation,2021-10-09,16_17,1391611.0,42841.0,896.0,492742.0,4083.0,42841.0,896.0,206.0,27.0,35.4,3.1,0.0,3.1
E92000001,England,nation,2021-10-09,18_24,5309911.0,2603186.0,11339.0,3400285.0,4249.0,2603186.0,11339.0,21975.0,1996.0,64.0,49.0,0.4,49.0
E92000001,England,nation,2021-10-09,25_29,4560633.0,2476202.0,5809.0,2861882.0,2236.0,2476202.0,5809.0,42592.0,3087.0,62.8,54.3,0.9,54.3
E92000001,England,nation,2021-10-09,30_34,4892415.0,2844616.0,4789.0,3193624.0,1836.0,2844616.0,4789.0,57211.0,4044.0,65.3,58.1,1.2,58.1
E92000001,England,nation,2021-10-09,35_39,4681803.0,2979362.0,3396.0,3248591.0,1381.0,2979362.0,3396.0,66101.0,4850.0,69.4,63.6,1.4,63.6
E92000001,England,nation,2021-10-09,40_44,4342029.0,3054685.0,2091.0,3250998.0,860.0,3054685.0,2091.0,79407.0,5876.0,74.9,70.4,1.8,70.4
E92000001,England,nation,2021-10-09,45_49,3956453.0,3037087.0,1376.0,3178066.0,587.0,3037087.0,1376.0,95223.0,7386.0,80.3,76.8,2.4,76.8
E92000001,England,nation,2021-10-09,50_54,4247326.0,3513469.0,884.0,3627526.0,464.0,3513469.0,884.0,157052.0,12436.0,85.4,82.7,3.7,82.7
E92000001,England,nation,2021-10-09,55_59,4172563.0,3579424.0,693.0,3677715.0,270.0,3579424.0,693.0,179640.0,14578.0,88.1,85.8,4.3,85.8
E92000001,England,nation,2021-10-09,60_64,3623377.0,3182172.0,404.0,3260133.0,163.0,3182172.0,404.0,160248.0,14107.0,90.0,87.8,4.4,87.8
E92000001,England,nation,2021-10-09,65_69,2989867.0,2701921.0,234.0,2740624.0,101.0,2701921.0,234.0,120987.0,13471.0,91.7,90.4,4.0,90.4
E92000001,England,nation,2021-10-09,70_74,2768721.0,2572898.0,165.0,2596832.0,69.0,2572898.0,165.0,178597.0,28052.0,93.8,92.9,6.5,92.9
E92000001,England,nation,2021-10-09,75_79,2348158.0,2222375.0,166.0,2238968.0,64.0,2222375.0,166.0,334072.0,54996.0,95.3,94.6,14.2,94.6
E92000001,England,nation,2021-10-09,80_84,1477960.0,1399460.0,370.0,1411377.0,45.0,1399460.0,370.0,480051.0,55463.0,95.5,94.7,32.5,94.7
E92000001,England,nation,2021-10-09,85_89,926733.0,876860.0,346.0,885996.0,31.0,876860.0,346.0,331373.0,36162.0,95.6,94.6,35.8,94.6
E92000001,England,nation,2021-10-09,90+,536833.0,498226.0,166.0,505121.0,16.0,498226.0,166.0,155616.0,16586.0,94.1,92.8,29.0,92.8
E92000001,England,nation,2021-10-08,05_11,5083290.0,77.0,0.0,143.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-08,12_15,2941717.0,2001.0,33.0,222222.0,19250.0,2001.0,33.0,7.0,1.0,7.6,0.1,0.0,0.1
E92000001,England,nation,2021-10-08,16_17,1391611.0,41945.0,442.0,488659.0,7107.0,41945.0,442.0,179.0,11.0,35.1,3.0,0.0,3.0
E92000001,England,nation,2021-10-08,18_24,5309911.0,2591847.0,8212.0,3396036.0,3756.0,2591847.0,8212.0,19979.0,1787.0,64.0,48.8,0.4,48.8
E92000001,England,nation,2021-10-08,25_29,4560633.0,2470393.0,5077.0,2859646.0,2036.0,2470393.0,5077.0,39505.0,3606.0,62.7,54.2,0.9,54.2
E92000001,England,nation,2021-10-08,30_34,4892415.0,2839827.0,4131.0,3191788.0,1990.0,2839827.0,4131.0,53167.0,4751.0,65.2,58.0,1.1,58.0
E92000001,England,nation,2021-10-08,35_39,4681803.0,2975966.0,3081.0,3247210.0,1445.0,2975966.0,3081.0,61251.0,5618.0,69.4,63.6,1.3,63.6
E92000001,England,nation,2021-10-08,40_44,4342029.0,3052594.0,1769.0,3250138.0,887.0,3052594.0,1769.0,73531.0,6481.0,74.9,70.3,1.7,70.3
E92000001,England,nation,2021-10-08,45_49,3956453.0,3035711.0,1086.0,3177479.0,556.0,3035711.0,1086.0,87837.0,7865.0,80.3,76.7,2.2,76.7
E92000001,England,nation,2021-10-08,50_54,4247326.0,3512585.0,783.0,3627062.0,385.0,3512585.0,783.0,144616.0,11515.0,85.4,82.7,3.4,82.7
E92000001,England,nation,2021-10-08,55_59,4172563.0,3578731.0,588.0,3677445.0,249.0,3578731.0,588.0,165062.0,12913.0,88.1,85.8,4.0,85.8
E92000001,England,nation,2021-10-08,60_64,3623377.0,3181768.0,360.0,3259970.0,156.0,3181768.0,360.0,146141.0,11484.0,90.0,87.8,4.0,87.8
E92000001,England,nation,2021-10-08,65_69,2989867.0,2701687.0,225.0,2740523.0,99.0,2701687.0,225.0,107516.0,9738.0,91.7,90.4,3.6,90.4
E92000001,England,nation,2021-10-08,70_74,2768721.0,2572733.0,132.0,2596763.0,60.0,2572733.0,132.0,150545.0,18511.0,93.8,92.9,5.4,92.9
E92000001,England,nation,2021-10-08,75_79,2348158.0,2222209.0,128.0,2238904.0,52.0,2222209.0,128.0,279076.0,34289.0,95.3,94.6,11.9,94.6
E92000001,England,nation,2021-10-08,80_84,1477960.0,1399090.0,225.0,1411332.0,30.0,1399090.0,225.0,424588.0,32214.0,95.5,94.7,28.7,94.7
E92000001,England,nation,2021-10-08,85_89,926733.0,876514.0,200.0,885965.0,17.0,876514.0,200.0,295211.0,20723.0,95.6,94.6,31.9,94.6
E92000001,England,nation,2021-10-08,90+,536833.0,498060.0,109.0,505105.0,19.0,498060.0,109.0,139030.0,10442.0,94.1,92.8,25.9,92.8
E92000001,England,nation,2021-10-07,05_11,5083290.0,77.0,0.0,142.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,,0.0
E92000001,England,nation,2021-10-07,12_15,2941717.0,1968.0,52.0,202972.0,20798.0,1968.0,52.0,6.0,0.0,6.9,0.1,0.0,0.1
E92000001,England,nation,2021-10-07,16_17,1391611.0,41503.0,407.0,481552.0,6952.0,41503.0,407.0,168.0,12.0,34.6,3.0,0.0,3.0
E92000001,England,nation,2021-10-07,18_24,5309911.0,2583635.0,8096.0,3392280.0,3862.0,2583635.0,8096.0,18192.0,1716.0,63.9,48.7,0.3,48.7
E92000001,England,nation,2021-10-07,25_29,4560633.0,2465316.0,4949.0,2857610.0,1884.0,2465316.0,4949.0,35899.0,3509.0,62.7,54.1,0.8,54.1
E92000001,England,nation,2021-10-07,30_34,4892415.0,2835696.0,4033.0,3189798.0,1699.0,2835696.0,4033.0,48416.0,4499.0,65.2,58.0,1.0,58.0
E92000001,England,nation,2021-10-07,35_39,4681803.0,2972885.0,2845.0,3245765.0,1257.0,2972885.0,2845.0,55633.0,5089.0,69.3,63.5,1.2,63.5
E92000001,England,nation,2021-10-07,40_44,4342029.0,3050825.0,1706.0,3249251.0,792.0,3050825.0,1706.0,67050.0,6145.0,74.8,70.3,1.5,70.3
E92000001,England,nation,2021-10-07,45_49,3956453.0,3034625.0,1023.0,3176923.0,512.0,3034625.0,1023.0,79972.0,7013.0,80.3,76.7,2.0,76.7
E92000001,England,nation,2021-10-07,50_54,4247326.0,3511802.0,684.0,3626677.0,353.0,3511802.0,684.0,133101.0,10716.0,85.4,82.7,3.1,82.7
E92000001,England,nation,2021-10-07,55_59,4172563.0,3578143.0,502.0,3677196.0,233.0,3578143.0,502.0,152149.0,12309.0,88.1,85.8,3.6,85.8
